112.7650716,13.04926776,-33.84605716,15.01435758,-32.18002345,16005,21.35689555,1161.799254,HoaTau
74.50853755,8.696204702,-41.95755442,35.05651572,-31.00042831,11362,38.27690562,1330.666076,HoaTau
48.80725747,-12.81412768,-17.23294372,34.95006976,-56.99827151,20538,74.22485403,1864.885502,HoaTau
4.434018194,-30.59283772,-22.00083592,44.12388174,-59.49318988,31191,48.57863544,2773.599381,HoaTau
51.22714509,-14.30398843,-5.977990831,33.31361335,-58.84524289,17936,37.97426067,1840.797592,HoaTau
66.45752785,34.40081822,-45.16040908,5.441974605,-31.84894619,15826,8.447667196,1183.960562,HoaTau
99.0254641,-17.73188391,-44.32334882,15.16589826,-24.61506693,20989,15.55020167,1625.795206,SongTau
68.90241937,-42.32439546,-41.87812995,22.38342715,-47.41801023,31917,15.34591059,2353.781657,SongTau
82.74374267,-11.11180757,-11.87558211,35.03951,-33.60612223,13807,11.6919533,1516.210224,SongTau
87.1993529,-24.36728278,-37.4544632,21.11207384,-34.67040125,23226,21.16927153,1814.898002,SongTau
111.5754244,27.94504802,-23.40868244,-10.14951981,-24.40860864,18683,5.24927291,1108.659367,SongTau
115.3139115,17.88633023,-36.14166447,0.459364957,2.387786908,16695,12.31206605,1287.15892,SongTau
106.0203829,-1.089689108,-51.61913101,14.0021545,13.17095835,18721,3.456522669,1559.402541,SongTau
121.5412451,33.08243951,-14.02488977,-2.289757892,-1.502878396,14058,44.14069213,895.1468961,SongTau
103.4072948,24.68774983,-25.04495001,3.333208896,18.92785139,13186,2.53212,1051.588299,SongTau
110.4447948,20.74630152,-31.6645304,-6.305555997,-3.918916465,18990,6.187931577,1158.767569,SongTau
78.8965498,9.606714865,-17.67705131,20.72858284,-38.71689279,14246,26.04538946,1252.193699,SongTau
96.48324716,30.54865446,-37.08038011,18.55933236,-23.48413195,13951,12.39737843,963.4892433,SongTau
116.3202094,-0.927831996,-34.97441882,9.164733595,-26.33687081,14615,48.60008051,1230.00172,SongTau
103.4561401,33.43360562,-0.934868543,-11.9686761,-24.0170482,16417,16.14550765,979.7910382,SongTau
56.30236747,21.64895262,-22.71455782,32.88460785,-29.8909479,8467,27.97848402,976.9424347,SongTau
92.98870119,-18.04543831,-33.04478086,22.56491355,-38.91502958,18488,64.80207126,1511.46818,SongTau
105.4453197,18.28430891,-33.93193953,2.943498369,13.45834407,16536,3.856084732,1232.767136,SongTau
87.65862541,22.33790518,-24.0916834,16.45049508,-43.63294484,17175,35.83411983,1040.326213,SongTau
